question_text,question_context,grade,topic,followup_1,followup_1_context,followup_2,followup_2_context,answer_junior,answer_middle,answer_senior,source
Расскажите о конфликте с коллегой или заказчиком и как вы его разрешили,"Интервьюер проверяет, как вы действуете под давлением и выстраиваете рабочую коммуникацию.",мидл-сеньор,soft-skills,а если бы человек отказался идти на компромисс - что бы вы сделали дальше?,"Интервьюер добавляет давление или ограничение. Объясните, как вы поступите в этой ситуации.","с чьей стороны в итоге пришлось уступить больше, и как вы к этому отнеслись?","Интервьюер добавляет давление или ограничение. Объясните, как вы поступите в этой ситуации.","Пример к основному вопросу: Конфликт был из-за разного понимания приоритета задач - разрешили, показав обоим влияние каждого варианта на общую цель.
Пример к первому дожиму: Эскалировала бы решение тому, у кого выше приоритет по бизнес-цели, не пытаясь продавить свою позицию в одиночку.
Пример ко второму дожиму: Скорее коллега, потому что аргумент по цели проекта оказался сильнее его личного предпочтения.","Пример к основному вопросу: Конфликт был из-за разного понимания приоритета задач - разрешили, показав обоим влияние каждого варианта на общую цель.
Пример к первому дожиму: Эскалировала бы решение тому, у кого выше приоритет по бизнес-цели, не пытаясь продавить свою позицию в одиночку.
Пример ко второму дожиму: Скорее коллега, потому что аргумент по цели проекта оказался сильнее его личного предпочтения.","Пример к основному вопросу: Конфликт был из-за разного понимания приоритета задач - разрешили, показав обоим влияние каждого варианта на общую цель.
Пример к первому дожиму: Эскалировала бы решение тому, у кого выше приоритет по бизнес-цели, не пытаясь продавить свою позицию в одиночку.
Пример ко второму дожиму: Скорее коллега, потому что аргумент по цели проекта оказался сильнее его личного предпочтения.","Таблица Кати, вопрос 48: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
"Как вы справляетесь, если на вас давят сроком, который вы считаете нереалистичным?","Интервьюер проверяет, как вы действуете под давлением и выстраиваете рабочую коммуникацию.",мидл-сеньор,soft-skills,а если после всех аргументов руководство все равно требует уложиться в срок - как поступите?,"Интервьюер добавляет давление или ограничение. Объясните, как вы поступите в этой ситуации.","как вы определяете, что срок именно нереалистичный, а не просто некомфортный?","Интервьюер добавляет давление или ограничение. Объясните, как вы поступите в этой ситуации.","Пример к основному вопросу: Показываю расчет, из чего складывается срок, и предлагаю варианты - сократить скоуп или сдвинуть дату.
Пример к первому дожиму: Фиксирую риск письменно и предупреждаю, что часть функционала может уйти в следующий этап.
Пример ко второму дожиму: Нереалистичный - когда оценка разработки прямо противоречит сроку, некомфортный - когда просто мало запаса.","Пример к основному вопросу: Показываю расчет, из чего складывается срок, и предлагаю варианты - сократить скоуп или сдвинуть дату.
Пример к первому дожиму: Фиксирую риск письменно и предупреждаю, что часть функционала может уйти в следующий этап.
Пример ко второму дожиму: Нереалистичный - когда оценка разработки прямо противоречит сроку, некомфортный - когда просто мало запаса.","Пример к основному вопросу: Показываю расчет, из чего складывается срок, и предлагаю варианты - сократить скоуп или сдвинуть дату.
Пример к первому дожиму: Фиксирую риск письменно и предупреждаю, что часть функционала может уйти в следующий этап.
Пример ко второму дожиму: Нереалистичный - когда оценка разработки прямо противоречит сроку, некомфортный - когда просто мало запаса.","Таблица Кати, вопрос 49: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
"Что для вас означает ""взять на себя ответственность за решение"", и приведите пример","Интервьюер проверяет, как вы действуете под давлением и выстраиваете рабочую коммуникацию.",мидл-сеньор,soft-skills,а если решение оказалось ошибочным - как именно вы это признали перед командой?,"Интервьюер добавляет давление или ограничение. Объясните, как вы поступите в этой ситуации.","есть решения, ответственность за которые вы сознательно не готовы брать в одиночку - какие?","Интервьюер добавляет давление или ограничение. Объясните, как вы поступите в этой ситуации.","Пример к основному вопросу: Это значит отслеживать последствия своего решения, а не только принять его, и признавать ошибку, если она обнаружилась.
Пример к первому дожиму: Признавала открыто на встрече с командой, без попытки списать на внешние обстоятельства.
Пример ко второму дожиму: Решения с высоким финансовым риском - для них обязательно нужно согласование, а не единоличное решение.","Пример к основному вопросу: Это значит отслеживать последствия своего решения, а не только принять его, и признавать ошибку, если она обнаружилась.
Пример к первому дожиму: Признавала открыто на встрече с командой, без попытки списать на внешние обстоятельства.
Пример ко второму дожиму: Решения с высоким финансовым риском - для них обязательно нужно согласование, а не единоличное решение.","Пример к основному вопросу: Это значит отслеживать последствия своего решения, а не только принять его, и признавать ошибку, если она обнаружилась.
Пример к первому дожиму: Признавала открыто на встрече с командой, без попытки списать на внешние обстоятельства.
Пример ко второму дожиму: Решения с высоким финансовым риском - для них обязательно нужно согласование, а не единоличное решение.","Таблица Кати, вопрос 50: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
Чем отличаются SSL и TLS и зачем они нужны?,"Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,а что именно защищает TLS - данные на сервере тоже?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.",а если сертификат просрочен или самоподписанный - чем это грозит?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: И SSL, и TLS - это протоколы шифрования канала между клиентом и сервером, чтобы данные нельзя было перехватить или подменить в пути. SSL - устаревшее название, сейчас везде используется TLS, но по привычке говорят SSL. Практически: TLS обеспечивает шифрование трафика, проверку подлинности сервера по сертификату и защиту от подмены.
Пример к первому дожиму: Нет, TLS защищает только передачу данных по сети - данные в пути. Данные на сервере и в базе он не шифрует, для этого нужно отдельное шифрование хранения (at rest).
Пример ко второму дожиму: Клиент не может доверять серверу: браузер покажет предупреждение, а приложение должно рвать соединение. Иначе есть риск, что на том конце не тот сервер, и канал слушают.","Пример к основному вопросу: И SSL, и TLS - это протоколы шифрования канала между клиентом и сервером, чтобы данные нельзя было перехватить или подменить в пути. SSL - устаревшее название, сейчас везде используется TLS, но по привычке говорят SSL. Практически: TLS обеспечивает шифрование трафика, проверку подлинности сервера по сертификату и защиту от подмены.
Пример к первому дожиму: Нет, TLS защищает только передачу данных по сети - данные в пути. Данные на сервере и в базе он не шифрует, для этого нужно отдельное шифрование хранения (at rest).
Пример ко второму дожиму: Клиент не может доверять серверу: браузер покажет предупреждение, а приложение должно рвать соединение. Иначе есть риск, что на том конце не тот сервер, и канал слушают.","Пример к основному вопросу: И SSL, и TLS - это протоколы шифрования канала между клиентом и сервером, чтобы данные нельзя было перехватить или подменить в пути. SSL - устаревшее название, сейчас везде используется TLS, но по привычке говорят SSL. Практически: TLS обеспечивает шифрование трафика, проверку подлинности сервера по сертификату и защиту от подмены.
Пример к первому дожиму: Нет, TLS защищает только передачу данных по сети - данные в пути. Данные на сервере и в базе он не шифрует, для этого нужно отдельное шифрование хранения (at rest).
Пример ко второму дожиму: Клиент не может доверять серверу: браузер покажет предупреждение, а приложение должно рвать соединение. Иначе есть риск, что на том конце не тот сервер, и канал слушают.","Таблица Кати, вопрос 51: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
Что такое JWT и из чего он состоит?,"Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,данные внутри JWT зашифрованы?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.",если JWT украли - как ограничить ущерб?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: JWT - это формат токена, которым сервер подтверждает, что пользователь уже прошел аутентификацию. Состоит из трех частей: заголовок, полезная нагрузка (кто пользователь, права, срок жизни) и подпись. Подпись позволяет серверу проверить, что токен не подделали, не обращаясь к базе.
Пример к первому дожиму: Нет, по умолчанию payload только закодирован в base64, а не зашифрован - его может прочитать любой. Поэтому в JWT нельзя класть секреты, пароли и чувствительные данные, только идентификаторы и права.
Пример ко второму дожиму: Делаю короткий срок жизни access-токена, чтобы украденный токен быстро протух. Плюс refresh-токен с возможностью отзыва, чтобы можно было заблокировать сессию.","Пример к основному вопросу: JWT - это формат токена, которым сервер подтверждает, что пользователь уже прошел аутентификацию. Состоит из трех частей: заголовок, полезная нагрузка (кто пользователь, права, срок жизни) и подпись. Подпись позволяет серверу проверить, что токен не подделали, не обращаясь к базе.
Пример к первому дожиму: Нет, по умолчанию payload только закодирован в base64, а не зашифрован - его может прочитать любой. Поэтому в JWT нельзя класть секреты, пароли и чувствительные данные, только идентификаторы и права.
Пример ко второму дожиму: Делаю короткий срок жизни access-токена, чтобы украденный токен быстро протух. Плюс refresh-токен с возможностью отзыва, чтобы можно было заблокировать сессию.","Пример к основному вопросу: JWT - это формат токена, которым сервер подтверждает, что пользователь уже прошел аутентификацию. Состоит из трех частей: заголовок, полезная нагрузка (кто пользователь, права, срок жизни) и подпись. Подпись позволяет серверу проверить, что токен не подделали, не обращаясь к базе.
Пример к первому дожиму: Нет, по умолчанию payload только закодирован в base64, а не зашифрован - его может прочитать любой. Поэтому в JWT нельзя класть секреты, пароли и чувствительные данные, только идентификаторы и права.
Пример ко второму дожиму: Делаю короткий срок жизни access-токена, чтобы украденный токен быстро протух. Плюс refresh-токен с возможностью отзыва, чтобы можно было заблокировать сессию.","Таблица Кати, вопрос 52: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
Где на клиенте правильно хранить токены и почему это важно?,"Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,чем именно опасен localStorage для токена?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","а куда класть refresh-токен, он же живет дольше?","Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: Место хранения определяет, какие атаки возможны. В вебе httpOnly cookie защищает токен от чтения из JavaScript, то есть от кражи через XSS, но требует защиты от CSRF. localStorage удобнее, но доступен любому скрипту на странице, поэтому уязвим к XSS. В мобильных приложениях - защищенное хранилище платформы (Keychain на iOS, Keystore на Android).
Пример к первому дожиму: Любой сторонний или внедренный скрипт на странице может прочитать localStorage и украсть токен. Если на сайт попадет XSS, токены утекут разом.
Пример ко второму дожиму: Refresh-токен опаснее при краже, поэтому его безопаснее держать в httpOnly cookie или в защищенном хранилище устройства, а не в localStorage, и обязательно предусмотреть его отзыв.","Пример к основному вопросу: Место хранения определяет, какие атаки возможны. В вебе httpOnly cookie защищает токен от чтения из JavaScript, то есть от кражи через XSS, но требует защиты от CSRF. localStorage удобнее, но доступен любому скрипту на странице, поэтому уязвим к XSS. В мобильных приложениях - защищенное хранилище платформы (Keychain на iOS, Keystore на Android).
Пример к первому дожиму: Любой сторонний или внедренный скрипт на странице может прочитать localStorage и украсть токен. Если на сайт попадет XSS, токены утекут разом.
Пример ко второму дожиму: Refresh-токен опаснее при краже, поэтому его безопаснее держать в httpOnly cookie или в защищенном хранилище устройства, а не в localStorage, и обязательно предусмотреть его отзыв.","Пример к основному вопросу: Место хранения определяет, какие атаки возможны. В вебе httpOnly cookie защищает токен от чтения из JavaScript, то есть от кражи через XSS, но требует защиты от CSRF. localStorage удобнее, но доступен любому скрипту на странице, поэтому уязвим к XSS. В мобильных приложениях - защищенное хранилище платформы (Keychain на iOS, Keystore на Android).
Пример к первому дожиму: Любой сторонний или внедренный скрипт на странице может прочитать localStorage и украсть токен. Если на сайт попадет XSS, токены утекут разом.
Пример ко второму дожиму: Refresh-токен опаснее при краже, поэтому его безопаснее держать в httpOnly cookie или в защищенном хранилище устройства, а не в localStorage, и обязательно предусмотреть его отзыв.","Таблица Кати, вопрос 53: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
Как работает OAuth 2.0 - объясните на примере входа через стороннюю систему?,"Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,"зачем нужен промежуточный код, почему сразу не отдать токен?","Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.",в чем разница между аутентификацией и авторизацией здесь?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: OAuth 2.0 - это протокол делегирования доступа: пользователь разрешает одному сервису действовать от его имени в другом, не отдавая пароль. В основном потоке (authorization code) пользователь логинится на стороне провайдера, тот возвращает одноразовый код, а сервер меняет этот код на токен доступа через отдельный серверный запрос. Дальше сервис ходит с этим токеном, не зная пароля пользователя.
Пример к первому дожиму: Чтобы токен не светился в адресной строке и в истории браузера. Код одноразовый и короткоживущий, а обмен кода на токен идет server-to-server, где перехватить сложнее.
Пример ко второму дожиму: OAuth 2.0 - это про авторизацию, то есть про доступ к ресурсам. Кто именно пользователь (аутентификацию) поверх OAuth добавляет OpenID Connect - строго говоря, для входа нужен именно он.","Пример к основному вопросу: OAuth 2.0 - это протокол делегирования доступа: пользователь разрешает одному сервису действовать от его имени в другом, не отдавая пароль. В основном потоке (authorization code) пользователь логинится на стороне провайдера, тот возвращает одноразовый код, а сервер меняет этот код на токен доступа через отдельный серверный запрос. Дальше сервис ходит с этим токеном, не зная пароля пользователя.
Пример к первому дожиму: Чтобы токен не светился в адресной строке и в истории браузера. Код одноразовый и короткоживущий, а обмен кода на токен идет server-to-server, где перехватить сложнее.
Пример ко второму дожиму: OAuth 2.0 - это про авторизацию, то есть про доступ к ресурсам. Кто именно пользователь (аутентификацию) поверх OAuth добавляет OpenID Connect - строго говоря, для входа нужен именно он.","Пример к основному вопросу: OAuth 2.0 - это протокол делегирования доступа: пользователь разрешает одному сервису действовать от его имени в другом, не отдавая пароль. В основном потоке (authorization code) пользователь логинится на стороне провайдера, тот возвращает одноразовый код, а сервер меняет этот код на токен доступа через отдельный серверный запрос. Дальше сервис ходит с этим токеном, не зная пароля пользователя.
Пример к первому дожиму: Чтобы токен не светился в адресной строке и в истории браузера. Код одноразовый и короткоживущий, а обмен кода на токен идет server-to-server, где перехватить сложнее.
Пример ко второму дожиму: OAuth 2.0 - это про авторизацию, то есть про доступ к ресурсам. Кто именно пользователь (аутентификацию) поверх OAuth добавляет OpenID Connect - строго говоря, для входа нужен именно он.","Таблица Кати, вопрос 54: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
"В чем разница между хэшированием, шифрованием и кодированием?","Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,"почему пароли хэшируют, а не шифруют?","Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.",тогда почему просто хэша пароля недостаточно?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: Это три разные операции с разными целями. Кодирование (base64) - это смена формата для передачи, оно обратимо и не защищает ничего. Шифрование - защита данных: обратимо при наличии ключа, применяется, когда данные надо потом прочитать. Хэширование - одностороннее преобразование без возможности вернуть исходник, применяется для проверки, а не для восстановления.
Пример к первому дожиму: Пароль не нужно восстанавливать - его достаточно сверять. При входе хэшируем введенный пароль и сравниваем с хранимым хэшем. Если базу украдут, из хэшей нельзя достать исходные пароли, а из шифра при утечке ключа - можно.
Пример ко второму дожиму: Одинаковые пароли дают одинаковый хэш, и подбор по словарю или радужным таблицам работает. Поэтому добавляют соль (уникальную добавку к каждому паролю) и используют медленные алгоритмы вроде bcrypt, чтобы перебор был дорогим.","Пример к основному вопросу: Это три разные операции с разными целями. Кодирование (base64) - это смена формата для передачи, оно обратимо и не защищает ничего. Шифрование - защита данных: обратимо при наличии ключа, применяется, когда данные надо потом прочитать. Хэширование - одностороннее преобразование без возможности вернуть исходник, применяется для проверки, а не для восстановления.
Пример к первому дожиму: Пароль не нужно восстанавливать - его достаточно сверять. При входе хэшируем введенный пароль и сравниваем с хранимым хэшем. Если базу украдут, из хэшей нельзя достать исходные пароли, а из шифра при утечке ключа - можно.
Пример ко второму дожиму: Одинаковые пароли дают одинаковый хэш, и подбор по словарю или радужным таблицам работает. Поэтому добавляют соль (уникальную добавку к каждому паролю) и используют медленные алгоритмы вроде bcrypt, чтобы перебор был дорогим.","Пример к основному вопросу: Это три разные операции с разными целями. Кодирование (base64) - это смена формата для передачи, оно обратимо и не защищает ничего. Шифрование - защита данных: обратимо при наличии ключа, применяется, когда данные надо потом прочитать. Хэширование - одностороннее преобразование без возможности вернуть исходник, применяется для проверки, а не для восстановления.
Пример к первому дожиму: Пароль не нужно восстанавливать - его достаточно сверять. При входе хэшируем введенный пароль и сравниваем с хранимым хэшем. Если базу украдут, из хэшей нельзя достать исходные пароли, а из шифра при утечке ключа - можно.
Пример ко второму дожиму: Одинаковые пароли дают одинаковый хэш, и подбор по словарю или радужным таблицам работает. Поэтому добавляют соль (уникальную добавку к каждому паролю) и используют медленные алгоритмы вроде bcrypt, чтобы перебор был дорогим.","Таблица Кати, вопрос 55: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
Чем аутентификация отличается от авторизации?,"Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,"можно пройти аутентификацию, но провалить авторизацию - когда так бывает?","Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.",что такое проверка прав на уровне объекта и почему ее часто забывают?,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: Аутентификация отвечает на вопрос кто ты - проверка личности по паролю, коду, токену. Авторизация отвечает на вопрос что тебе можно - проверка прав на конкретное действие или ресурс. Сначала система убеждается, кто перед ней, потом решает, что этому пользователю разрешено.
Пример к первому дожиму: Постоянно: пользователь залогинен (аутентифицирован), но пытается открыть чужой заказ или админский раздел - и получает отказ по правам. Личность подтверждена, прав нет.
Пример ко второму дожиму: Это проверка не только роли, но и того, что пользователь владеет именно этим ресурсом. Частая дыра: доступ к /orders/{id} есть, но никто не проверяет, что заказ принадлежит именно этому пользователю - подставил чужой id и увидел чужие данные.","Пример к основному вопросу: Аутентификация отвечает на вопрос кто ты - проверка личности по паролю, коду, токену. Авторизация отвечает на вопрос что тебе можно - проверка прав на конкретное действие или ресурс. Сначала система убеждается, кто перед ней, потом решает, что этому пользователю разрешено.
Пример к первому дожиму: Постоянно: пользователь залогинен (аутентифицирован), но пытается открыть чужой заказ или админский раздел - и получает отказ по правам. Личность подтверждена, прав нет.
Пример ко второму дожиму: Это проверка не только роли, но и того, что пользователь владеет именно этим ресурсом. Частая дыра: доступ к /orders/{id} есть, но никто не проверяет, что заказ принадлежит именно этому пользователю - подставил чужой id и увидел чужие данные.","Пример к основному вопросу: Аутентификация отвечает на вопрос кто ты - проверка личности по паролю, коду, токену. Авторизация отвечает на вопрос что тебе можно - проверка прав на конкретное действие или ресурс. Сначала система убеждается, кто перед ней, потом решает, что этому пользователю разрешено.
Пример к первому дожиму: Постоянно: пользователь залогинен (аутентифицирован), но пытается открыть чужой заказ или админский раздел - и получает отказ по правам. Личность подтверждена, прав нет.
Пример ко второму дожиму: Это проверка не только роли, но и того, что пользователь владеет именно этим ресурсом. Частая дыра: доступ к /orders/{id} есть, но никто не проверяет, что заказ принадлежит именно этому пользователю - подставил чужой id и увидел чужие данные.","Таблица Кати, вопрос 56: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
Что системный аналитик должен заложить в постановку по безопасности?,"Интервьюер проверяет, как вы учитываете безопасность в решениях системного аналитика.",мидл-сеньор,безопасность,приведите пример требования безопасности в постановке на уведомления,"Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","как аналитику понять, какие данные считаются чувствительными?","Интервьюер добавляет новый риск или ограничение. Объясните, как вы учтете его в решении.","Пример к основному вопросу: Как минимум: способ аутентификации и авторизации (кто и что может делать, включая права на уровне объекта), защиту канала (TLS, для сервис-сервис mTLS), правила работы с чувствительными данными - что нельзя логировать и что маскировать, срок хранения данных, и требования по согласиям, если есть персональные данные. Безопасность - это не отдельный этап, а требования, вплетенные в постановку.
Пример к первому дожиму: В тексте СМС запрещено передавать полный номер карты, остаток на счете и полное ФИО, разрешены только последние четыре цифры карты. Телефоны в логах маскируются, содержимое хранится ограниченный срок.
Пример ко второму дожиму: Уточняю у ИБ и комплаенса, не решаю сам. Персональные данные, платежные данные, данные о здоровье - чувствительные почти всегда, но конкретный перечень и правила задает ИБ под требования регуляторов.","Пример к основному вопросу: Как минимум: способ аутентификации и авторизации (кто и что может делать, включая права на уровне объекта), защиту канала (TLS, для сервис-сервис mTLS), правила работы с чувствительными данными - что нельзя логировать и что маскировать, срок хранения данных, и требования по согласиям, если есть персональные данные. Безопасность - это не отдельный этап, а требования, вплетенные в постановку.
Пример к первому дожиму: В тексте СМС запрещено передавать полный номер карты, остаток на счете и полное ФИО, разрешены только последние четыре цифры карты. Телефоны в логах маскируются, содержимое хранится ограниченный срок.
Пример ко второму дожиму: Уточняю у ИБ и комплаенса, не решаю сам. Персональные данные, платежные данные, данные о здоровье - чувствительные почти всегда, но конкретный перечень и правила задает ИБ под требования регуляторов.","Пример к основному вопросу: Как минимум: способ аутентификации и авторизации (кто и что может делать, включая права на уровне объекта), защиту канала (TLS, для сервис-сервис mTLS), правила работы с чувствительными данными - что нельзя логировать и что маскировать, срок хранения данных, и требования по согласиям, если есть персональные данные. Безопасность - это не отдельный этап, а требования, вплетенные в постановку.
Пример к первому дожиму: В тексте СМС запрещено передавать полный номер карты, остаток на счете и полное ФИО, разрешены только последние четыре цифры карты. Телефоны в логах маскируются, содержимое хранится ограниченный срок.
Пример ко второму дожиму: Уточняю у ИБ и комплаенса, не решаю сам. Персональные данные, платежные данные, данные о здоровье - чувствительные почти всегда, но конкретный перечень и правила задает ИБ под требования регуляторов.","Таблица Кати, вопрос 57: https://docs.google.com/spreadsheets/d/1UzFF-mgXfmzE3RdITYpf2t_IS7YiXWSb/edit"
